W,CC1601RL,1/7/2016,14:53,1/7/2016 14:53,8:00:00,1/7/2016 22:53,33 09.60,117 24.79,33.16,-117.4131667,KW,JT,P,5,LR,85,0,0,0,280,16,4,5,10,KW,2,330,280,0.3,,,,,,,1,1,1,0,ER,,,,On,,Off,1,1,,,,,,,,,,,,
W,CC1601RL,1/7/2016,15:18,1/7/2016 15:18,8:00:00,1/7/2016 23:18,33 18.37,117 27.17,33.30616667,-117.4528333,KW,JT,P,5,LR,80,0,0,0,280,18,4,5,11,KW,2,330,290,0.4,,,,,,,2,2,2,0,ER,,,,On,,Off,1,1,,,,,,,,,,,,
W,CC1601RL,1/8/2016,9:18,1/8/2016 9:18,8:00:00,1/8/2016 17:18,32 28.66,118 16.79,32.47766667,-118.2798333,KW,JT,UX,6,PC,40,0,0,0,300,28,6,8,,,,242,,,,,,,,,,,,,,,,,Off,2A,On,,,,,,,,,,,,,,"Begin day. Leave stn 93/40, going to 93/45. Array deployed. Unacceptable weather."
W,CC1601RL,1/8/2016,10:13,1/8/2016 10:13,8:00:00,1/8/2016 18:13,32 24.78,118 24.91,32.413,-118.4151667,KW,JT,UX,6,PC,40,0,0,0,300,28,6,8,12,KW,3,240,310,,30,,,,,,32,25,40,ND,DD,,,,Off,2A,On,8,5,,,,,,,,,,,,
W,CC1601RL,1/8/2016,10:39,1/8/2016 10:39,8:00:00,1/8/2016 18:39,32 22.92,118 28.90,32.382,-118.4816667,KW,,UX,6,PC,40,0,0,0,300,26,6,8,,,,245,,,,,,,,,,,,,,,,,Off,2A,On,,,,,,,,,,,,,,"One observer on, array retrieval."
W,CC1601RL,1/8/2016,13:26,1/8/2016 13:26,8:00:00,1/8/2016 21:26,32 20.77,118 36.36,32.34616667,-118.606,KW,JT,P,6,PC,60,160,230,SE,300,25,5,7,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving stn 93/45, going to 93/50. Array deployed."
W,CC1601RL,1/8/2016,14:24,1/8/2016 14:24,8:00:00,1/8/2016 22:24,32 15.29,118 44.84,32.25483333,-118.7473333,KW,JT,P,6,PC,40,180,260,SE,300,25,5,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/8/2016,14:55,1/8/2016 14:55,8:00:00,1/8/2016 22:55,32 12.74,118 50.13,32.21233333,-118.8355,KW,,P,6,PC,70,180,240,SE,300,24,5,7,,,,240,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,"One observer on, array retrieval."
W,CC1601RL,1/9/2016,7:19,1/9/2016 7:19,8:00:00,1/9/2016 15:19,31 30.01,120 16.40,31.50016667,-120.2733333,KW,JT,G,7,PC,30,0,0,0,280,7,3,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin day. Leave stn 93/70, going to 93/80. Array deployed."
W,CC1601RL,1/9/2016,7:27,1/9/2016 7:27,8:00:00,1/9/2016 15:27,31 29.21,120 17.94,31.48683333,-120.299,KW,JT,G,7,PC,30,0,0,0,280,7,3,4,13,KW,3,235,180,,5,,,,,,17,13,22,ND,DD,,,,On,,On,,5,8,,,,,,,,,,,
W,CC1601RL,1/9/2016,9:00,1/9/2016 9:00,8:00:00,1/9/2016 17:00,31 21.52,120 33.65,31.35866667,-120.5608333,KW,JT,G,7,PC,60,0,0,0,280,5,2,4,14,JT,3,235,280,,130,,,,,,12,10,15,ND,DD,,,,On,,On,,5,1,,,,,,,,,,,
W,CC1601RL,1/9/2016,9:20,1/9/2016 9:20,8:00:00,1/9/2016 17:20,31 19.81,120 36.86,31.33016667,-120.6143333,KW,JT,G,7,PC,60,0,0,0,280,6,2,4,15,KW,1,240,175,4.5,,,,,,,5,4,7,ND,DSP,,,,On,,On,,8,,,,,,,,,,,,
W,CC1601RL,1/9/2016,10:38,1/9/2016 10:38,8:00:00,1/9/2016 18:38,31 13.31,120 50.23,31.22183333,-120.8371667,KW,JT,G,7,PC,60,0,0,0,270,6,3,4,16,JT,1,243,285,7,,,,,,,32,27,40,1,DD,,,,On,,On,,8,2,5,yes,JT,60D,4,17,,,,,
W,CC1601RL,1/9/2016,10:40,1/9/2016 10:40,8:00:00,1/9/2016 18:40,31 12.00,120 52.25,31.2,-120.8708333,KW,,G,7,PC,70,0,0,0,270,6,3,4,,,,243,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,"One observer on, array retrieval."
W,CC1601RL,1/9/2016,13:11,1/9/2016 13:11,8:00:00,1/9/2016 21:11,31 10.97,120 54.99,31.18283333,-120.9165,KW,JT,G,7,OV,90,0,0,0,275,6,3,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving 93/80, going to 93/90. Array deployed."
W,CC1601RL,1/9/2016,13:24,1/9/2016 13:24,8:00:00,1/9/2016 21:24,31 10.02,120 56.63,31.167,-120.9438333,KW,JT,G,7,OV,90,180,220,M,275,6,3,4,17,KW,1,240,210,,460,,,,,,8,7,10,0,DD,,,,On,,On,,5,1,,yes,JT,60D,19,22,,,,,
W,CC1601RL,1/9/2016,14:29,1/9/2016 14:29,8:00:00,1/9/2016 22:29,31 05.05,121 06.62,31.08416667,-121.1103333,KW,JT,G,7,OV,90,180,220,SL,220,14,3,4,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/9/2016,15:46,1/9/2016 15:46,8:00:00,1/9/2016 23:46,30 59.99,121 18.86,30.99983333,-121.3143333,KW,JT,G,7,OV,90,200,250,M,220,14,3,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/10/2016,7:34,1/10/2016 7:34,8:00:00,1/10/2016 15:34,30 09.66,122 56.80,30.161,-122.9466667,KW,JT,G,7,PC,74,0,0,0,280,8,3,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin day. Leaving stn 93/110, going to 93/120. Array deployed."
W,CC1601RL,1/10/2016,8:47,1/10/2016 8:47,8:00:00,1/10/2016 16:47,30 03.96,123 08.85,30.066,-123.1475,KW,JT,G,7,PC,70,0,0,0,280,7,2,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/10/2016,9:31,1/10/2016 9:31,8:00:00,1/10/2016 17:31,30 00.35,123 16.05,30.00583333,-123.2675,KW,JT,G,7,OV,85,0,0,0,280,8,3,4,18,JT,3,238,265,,250,,,,,,1,1,1,0,BP,,,,On,,On,,2,,,yes,JT,60D,24,31,KW,50D,23,34,
W,CC1601RL,1/10/2016,9:54,1/10/2016 9:54,8:00:00,1/10/2016 17:54,29 58.45,123 17.87,29.97416667,-123.2978333,KW,JT,G,7,OV,95,0,0,0,280,10,3,4,19,KW,1,240,185,6,,,,,,,27,25,38,1,DD,,,,On,,On,,2,8,5,yes,JT,60D,33,42,KW,50D,35,49,
W,CC1601RL,1/10/2016,11:06,1/10/2016 11:06,8:00:00,1/10/2016 19:06,29 52.45,123 31.62,29.87416667,-123.527,KW,,F,6,OV,95,0,0,0,280,12,3,4,,,,238,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/10/2016,13:36,1/10/2016 13:36,8:00:00,1/10/2016 21:36,29 51.60,123 36.13,29.86,-123.6021667,KW,JT,G,7,OV,90,0,0,0,270,6,3,4,,,,320,,,,,,,,,,,,,,,,,On,,Off,2,,,,,,,,,,,,,"Leaving stn 93/120, going north to 90/120. Non-standard offshore transect."
W,CC1601RL,1/10/2016,14:55,1/10/2016 14:55,8:00:00,1/10/2016 22:55,30 02.64,123 43.73,30.044,-123.7288333,KW,JT,G,7,PC,30,210,265,SE,270,10,3,4,,,,320,,,,,,,,,,,,,,,,,On,,Off,2,,,,,,,,,,,,,
W,CC1601RL,1/10/2016,15:04,1/10/2016 15:04,8:00:00,1/10/2016 23:04,30 04.17,123 44.66,30.0695,-123.7443333,KW,JT,G,7,PC,30,210,265,SE,270,10,3,4,20,KW,1,320,5,4,,,,,,,11,10,14,0,DD,,,,On,,Off,2,5,8,,,,,,,,,,,
W,CC1601RL,1/10/2016,15:40,1/10/2016 15:40,8:00:00,1/10/2016 23:40,30 09.03,123 48.51,30.1505,-123.8085,KW,JT,G,7,PC,30,208,245,SE,270,10,3,4,21,JT,3,320,10,4,,,,,,,14,13,17,ND,DD,,,,On,,Off,2,8,2,,yes,JT,60D,44,47,,,,,
W,CC1601RL,1/10/2016,16:45,1/10/2016 16:45,8:00:00,1/11/2016 0:45,30 18.48,123 55.14,30.308,-123.919,KW,,G,6,PC,65,0,0,0,270,5,2,3,,,,320,,,,,,,,,,,,,,,,,Off,6,Off,2,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/10/2016,17:05,1/10/2016 17:05,8:00:00,1/11/2016 1:05,30 21.32,123 57.21,30.35533333,-123.9535,KW,JT,G,6,OV,80,0,0,0,270,5,2,3,,,,320,,,,,,,,,,,,,,,,,On,,Off,2,,,,,,,,,,,,,Two observers back on.
W,CC1601RL,1/11/2016,8:55,1/11/2016 8:55,8:00:00,1/11/2016 16:55,31 04.57,122 39.78,31.07616667,-122.663,KW,JT,G,5,PC,70,110,150,SE,250,3,2,4,,,,60,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin day. Array deployed. Leaving stn 90/100, going to 90/90."
W,CC1601RL,1/11/2016,9:35,1/11/2016 9:35,8:00:00,1/11/2016 17:35,31 07.86,122 38.37,31.131,-122.6395,KW,JT,G,5,PC,70,110,150,SE,250,3,2,4,22,JT,3,48,135,5,,,4,14,10,140,47,45,50,1,DD,,,,On,,On,,5,8,,yes,JT,60D,49,122,KW,50D,53,141,
W,CC1601RL,1/11/2016,10:23,1/11/2016 10:23,8:00:00,1/11/2016 18:23,31 12.07,122 25.37,31.20116667,-122.4228333,KW,JT,G,5,PC,30,110,150,M,250,3,2,4,23,KW,3,58,40,1.6,,,,,,,10,7,11,0,DD,,,,On,,On,,5,8,,yes,JT,60D,124,133,KW,50D,143,152,
W,CC1601RL,1/11/2016,10:45,1/11/2016 10:45,8:00:00,1/11/2016 18:45,31 13.98,122 21.88,31.233,-122.3646667,KW,JT,G,5,PC,30,115,160,M,280,3,2,4,24,KW,1,58,25,1,,,,,,,57,50,65,ND,DSP,,,,On,,On,,1,8,,,,,,,,,,,
W,CC1601RL,1/11/2016,12:36,1/11/2016 12:36,8:00:00,1/11/2016 20:36,31 22.92,122 03.75,31.382,-122.0625,KW,,G,6,PC,30,115,170,M,250,2,1,4,,,,53,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/11/2016,12:58,1/11/2016 12:58,8:00:00,1/11/2016 20:58,31 24.76,121 59.93,31.41266667,-121.9988333,KW,,G,6,PC,30,115,170,M,250,2,1,4,Pinn1,KW,1,53,33,3,,,,,,,1,1,1,0,UFS,,,,Off,6,On,,1,,,,,,,,,,,,
W,CC1601RL,1/11/2016,15:39,1/11/2016 15:39,8:00:00,1/11/2016 23:39,31 26.23,122 02.20,31.43716667,-122.0366667,KW,JT,G,7,PC,70,0,0,0,340,5,2,4,,,,64,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving stn 90/90, going to 90/80. Array deployed."
W,CC1601RL,1/11/2016,16:06,1/11/2016 16:06,8:00:00,1/12/2016 0:06,31 27.87,121 57.27,31.4645,-121.9545,KW,JT,G,7,PC,70,0,0,0,340,5,2,4,25,JT,3,64,115,3,,,,,,,40,35,48,0,DD,,,,On,,On,,1,2,"8,5",yes,JT,60D,136,163,,,,,
W,CC1601RL,1/11/2016,16:36,1/11/2016 16:36,8:00:00,1/12/2016 0:36,31 29.50,121 51.82,31.49166667,-121.8636667,KW,JT,G,7,PC,70,0,0,0,340,5,2,4,26,JT,3,65,130,4,,,,,,,12,10,16,ND,DD,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/11/2016,16:51,1/11/2016 16:51,8:00:00,1/12/2016 0:51,31 30.38,121 49.22,31.50633333,-121.8203333,KW,JT,G,7,OV,90,0,0,0,340,5,2,4,27,KW,3,62,50,,300,,,,,,7,6,10,0,DD,,,,On,,On,,1,2,,yes,JT,60D,167,167,,,,,
W,CC1601RL,1/12/2016,7:02,1/12/2016 7:02,8:00:00,1/12/2016 15:02,32 15.99,120 16.99,32.2665,-120.2831667,KW,JT,G,7,CL,10,100,180,M,280,5,2,4,,,,50,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Begin day in transit to 90/60. Array deployed.
W,CC1601RL,1/12/2016,7:32,1/12/2016 7:32,8:00:00,1/12/2016 15:32,32 18.57,120 10.93,32.3095,-120.1821667,KW,JT,G,7,CL,10,100,130,SE,280,5,3,4,28,KW,1,55,335,0.2,,,,,,,2,2,2,ND,MN,,,,On,,On,,8,,,,,,,,,,,,
W,CC1601RL,1/12/2016,7:43,1/12/2016 7:43,8:00:00,1/12/2016 15:43,32 19.51,120 09.00,32.32516667,-120.15,KW,JT,F,7,CL,10,100,130,SE,280,5,3,4,29,KW,1,55,325,0.1,,,,,,,20,15,50,ND,UD,,,,On,,On,,2,8,,,,,,,,,,,
W,CC1601RL,1/12/2016,8:36,1/12/2016 8:36,8:00:00,1/12/2016 16:36,32 23.52,120 00.71,32.392,-120.0118333,KW,,F,7,CL,0,110,140,SE,280,8,3,4,,,,55,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/12/2016,11:53,1/12/2016 11:53,8:00:00,1/12/2016 19:53,32 29.69,119 56.49,32.49483333,-119.9415,KW,JT,G,7,CL,0,0,0,0,280,5,3,4,,,,60,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving stn 90/60, going to 90/53. Array deployed."
W,CC1601RL,1/12/2016,14:02,1/12/2016 14:02,8:00:00,1/12/2016 22:02,32 36.68,119 33.84,32.61133333,-119.564,KW,,G,7,CL,5,0,0,0,290,7,3,4,,,,62,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/13/2016,6:57,1/13/2016 6:57,8:00:00,1/13/2016 14:57,33 16.12,118 13.48,33.26866667,-118.2246667,KW,JT,F,7,PC,40,105,125,SE,310,5,2,3,30,KW,3,60,325,,15,,,,,,40,35,50,ND,DC,,,,On,,On,,8,5,,yes,JT,60D,169,205,,,,,Begin day in transit to 90/30. Array deployed.
W,CC1601RL,1/13/2016,7:08,1/13/2016 7:08,8:00:00,1/13/2016 15:08,33 16.80,118 11.54,33.28,-118.1923333,KW,JT,F,7,PC,40,105,125,SE,310,5,2,3,31,KW,3,60,320,1.7,,,,,,,7,7,10,1,GG,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/13/2016,7:40,1/13/2016 7:40,8:00:00,1/13/2016 15:40,33 19.45,118 05.78,33.32416667,-118.0963333,KW,JT,G,7,PC,65,105,125,SE,320,5,2,2,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CC1601RL,1/13/2016,8:18,1/13/2016 8:18,8:00:00,1/13/2016 16:18,33 22.25,118 00.09,33.37083333,-118.0015,KW,JT,G,7,PC,70,105,130,SE,320,5,2,2,32,JT,1,60,105,4,,,,,,,2,2,3,ND,UD,,,,On,,On,,2,,,,,,,,,,,,
W,CC1601RL,1/13/2016,8:21,1/13/2016 8:21,8:00:00,1/13/2016 16:21,33 23.05,117 58.49,33.38416667,-117.9748333,KW,,G,7,PC,74,105,130,SE,320,5,2,2,,,,54,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval. Two buoys deployed.
W,CC1601RL,1/13/2016,8:31,1/13/2016 8:31,8:00:00,1/13/2016 16:31,33 23.97,117 56.69,33.3995,-117.9448333,KW,,G,7,PC,74,105,130,SE,320,5,2,2,33,KW,2,56,20,2,,,,,,,4,4,4,0,ER,,,,Off,6,On,,1,34,,,,,,,,,,,
W,CC1601RL,1/13/2016,11:06,1/13/2016 11:06,8:00:00,1/13/2016 19:06,33 26.05,117 54.11,33.43416667,-117.9018333,KW,JT,G,6,PC,74,140,165,M,310,5,2,2,,,,85,,,,,,,,,,,,,,,,,On,,Off,7,,,,,,,,,,,,,"Leaving stn 90/30, going to Dana Pt. for small boat transfer. No array."
W,CC1601RL,1/13/2016,11:29,1/13/2016 11:29,8:00:00,1/13/2016 19:29,33 26.28,117 49.53,33.438,-117.8255,KW,JT,G,6,PC,60,140,165,M,310,5,2,2,34,KW,3,85,10,2,,,,,,,2,1,2,ND,ER,,,,On,,Off,7,,,,,,,,,,,,,
W,CC1601RL,1/13/2016,11:29,1/13/2016 11:29,8:00:00,1/13/2016 19:29,33 26.28,117 49.53,33.438,-117.8255,KW,JT,G,6,PC,60,140,165,M,310,5,2,2,35,KW,1,85,60,3.5,,,,,260,30,463,460,475,ND,DC,,,,On,,Off,7,5,2,1,yes,JT,60D,207,271,KW,50D,159,161,
W,CC1601RL,1/13/2016,11:47,1/13/2016 11:47,8:00:00,1/13/2016 19:47,33 26.71,117 45.75,33.44516667,-117.7625,KW,JT,G,6,PC,60,140,165,M,310,5,2,2,36,KW,1,78,70,,804,,,,,,10,8,12,ND,DSP,,,,On,,Off,7,1,,,,,,,,,,,,
W,CC1601RL,1/13/2016,11:52,1/13/2016 11:52,8:00:00,1/13/2016 19:52,33 26.79,117 44.79,33.4465,-117.7465,KW,JT,G,6,PC,60,140,165,M,310,5,2,2,37,JT,3,80,95,,1609,,,,,,2,2,4,ND,UD,,,,On,,Off,7,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,7:47,1/14/2016 7:47,8:00:00,1/14/2016 15:47,33 39.04,119 00.09,33.65066667,-119.0015,KW,JT,G,7,PC,30,0,0,0,270,3,2,4,,,,235,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin day. Leaving stn 87/40, going to 87/45. Array deployed."
W,CC1601RL,1/14/2016,8:05,1/14/2016 8:05,8:00:00,1/14/2016 16:05,33 38.99,119 02.41,33.64983333,-119.0401667,KW,JT,G,7,PC,25,0,0,0,270,3,2,4,SH1,KW,,235,320,0.3,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Large tanker
W,CC1601RL,1/14/2016,8:50,1/14/2016 8:50,8:00:00,1/14/2016 16:50,33 34.07,119 10.08,33.56783333,-119.168,KW,JT,G,7,PC,25,0,0,0,270,3,2,4,38,KW,2,235,265,1.3,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,9:01,1/14/2016 9:01,8:00:00,1/14/2016 17:01,33 33.17,119 11.88,33.55283333,-119.198,KW,JT,G,7,PC,25,0,0,0,270,3,3,4,39,JT,2,235,250,0.7,,,,,,,2,2,2,0,ER,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,9:10,1/14/2016 9:10,8:00:00,1/14/2016 17:10,33 32.35,119 13.49,33.53916667,-119.2248333,KW,JT,G,7,PC,25,0,0,0,270,3,4,5,SH2,JT,,235,310,0.3,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Large cargo ship
W,CC1601RL,1/14/2016,9:16,1/14/2016 9:16,8:00:00,1/14/2016 17:16,33 31.69,119 14.79,33.52816667,-119.2465,KW,,G,7,PC,25,0,0,0,270,3,4,5,,,,235,,,,,,,,,2,2,2,0,ZACA,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval. Cumulative ZACA count near shore.
W,CC1601RL,1/14/2016,11:50,1/14/2016 11:50,8:00:00,1/14/2016 19:50,33 29.41,119 21.04,33.49016667,-119.3506667,KW,JT,F,7,CL,2,130,200,SE,270,12,4,7,,,,235,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving stn 87/45, going to 87/50. Array deployed."
W,CC1601RL,1/14/2016,12:43,1/14/2016 12:43,8:00:00,1/14/2016 20:43,33 24.27,119 25.75,33.4045,-119.4291667,KW,JT,F,7,CL,7,130,200,SE,270,14,4,7,40,JT,3,235,245,,10,,,,,,2,2,3,0,DSP,,,,On,,On,,5,1,,,,,,,,,,,
W,CC1601RL,1/14/2016,12:54,1/14/2016 12:54,8:00:00,1/14/2016 20:54,33 23.27,119 31.61,33.38783333,-119.5268333,KW,JT,F,7,CL,7,130,200,SE,270,14,4,7,41,JT,2,235,245,0.5,,,,,,,2,2,2,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,13:22,1/14/2016 13:22,8:00:00,1/14/2016 21:22,33 21.02,119 36.35,33.35033333,-119.6058333,KW,,P,7,PC,30,130,220,SE,270,18,4,7,,,,235,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval. 
W,CC1601RL,1/14/2016,14:46,1/14/2016 14:46,8:00:00,1/14/2016 22:46,33 15.13,119 48.32,33.25216667,-119.8053333,KW,JT,P,6,PC,60,190,250,SE,280,22,5,7,43,JT,2,235,255,0.5,,,0.2,14,155,335,23,21,27,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,End event of large widespread group over 20 minutes.
W,CC1601RL,1/14/2016,15:06,1/14/2016 15:06,8:00:00,1/14/2016 23:06,33 19.08,119 41.38,33.318,-119.6896667,KW,JT,P,6,PC,60,190,250,SE,280,22,5,7,,,,235,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leaving stn 87/80, going to 87/55. Array deployed."
W,CC1601RL,1/14/2016,15:21,1/14/2016 15:21,8:00:00,1/14/2016 23:21,33 17.43,119 44.34,33.2905,-119.739,KW,JT,P,6,PC,60,190,250,SE,280,22,5,7,42,KW,2,235,175,1.2,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,15:56,1/14/2016 15:56,8:00:00,1/14/2016 23:56,33 14.28,119 50.08,33.238,-119.8346667,KW,JT,P,6,PC,40,190,250,SE,280,23,5,7,44,KW,1,235,280,70,,,,,,,9,7,13,ND,LO,,,,On,,On,,8,5,,,,,,,,,,,
W,CC1601RL,1/14/2016,16:03,1/14/2016 16:03,8:00:00,1/15/2016 0:03,33 13.68,119 51.27,33.228,-119.8545,KW,JT,P,6,PC,30,190,250,SE,280,24,5,7,45,KW,2,240,200,6,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,Most likely humpback based on blow.
W,CC1601RL,1/14/2016,16:15,1/14/2016 16:15,8:00:00,1/15/2016 0:15,33 12.74,119 53.27,33.21233333,-119.8878333,KW,JT,P,6,PC,30,190,250,SE,280,24,5,7,46,JT,2,240,260,0.5,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,
W,CC1601RL,1/14/2016,16:27,1/14/2016 16:27,8:00:00,1/15/2016 0:27,33 16.89,119 45.12,33.2815,-119.752,KW,JT,P,6,PC,60,190,250,SE,280,22,5,7,43,JT,2,235,255,0.5,,,0.2,14,155,335,23,21,27,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,Most likely fin whales!!
W,CC1601RL,1/14/2016,16:30,1/14/2016 16:30,8:00:00,1/15/2016 0:30,33 11.59,119 55.73,33.19316667,-119.9288333,KW,,P,6,PC,30,200,250,SE,280,24,5,7,,,,240,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on. Array retrieval.
W,CC1601RL,1/15/2016,7:10,1/15/2016 7:10,8:00:00,1/15/2016 15:10,32 29.85,121 21.43,32.4975,-121.3571667,KW,JT,P,5,OV,100,0,0,0,250,12,4,5,,,,238,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Begin day in transit to 87/70 to 87/80. Array deployed.
