W,CalCOFI1411NH,11/8/2014,16:46,11/8/2014 16:46,8:00:00,11/9/2014 0:46,,,33.20133,-117.44800,KW,AS,G,6,LF,0,240,260,SE,260,4,2,2,5,KW,3,333,290,0.2,,,,,,,11,8,30,ND,UD,,,,On,,Off,1,2,8,,,,,,,,,,,
W,CalCOFI1411NH,11/9/2014,6:08,11/9/2014 6:08,8:00:00,11/9/2014 14:08,,,32.56367,-118.12417,KW,AS,G,7,OV,100,0,0,0,270,6,2,3,,,,235,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin Day leaving line 93 station 35, going to Line 93 Station 40. No array"
W,CalCOFI1411NH,11/9/2014,6:23,11/9/2014 6:23,8:00:00,11/9/2014 14:23,,,32.54000,-118.16517,KW,AS,G,7,OV,100,0,0,0,270,6,2,3,SH1,,,235,312,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,1 Large Ship
W,CalCOFI1411NH,11/9/2014,8:45,11/9/2014 8:45,8:00:00,11/9/2014 16:45,,,32.50383,-118.24533,KW,RG,G,7,OV,78,0,0,0,285,6,2,4,,,,285,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Leave Line 93 Station 40, Going to line 93 Station 45"
W,CalCOFI1411NH,11/9/2014,8:54,11/9/2014 8:54,8:00:00,11/9/2014 16:54,,,32.49017,-118.27000,KW,RG,G,7,OV,78,0,0,0,285,6,2,4,6,KW,3,285,165,3,,,,,,,1,1,1,0,Mn,,,,On,,On,,8,,,,,,,,,,,,
W,CalCOFI1411NH,11/9/2014,10:10,11/9/2014 10:10,8:00:00,11/9/2014 18:10,,,32.37850,-118.49183,KW,RG,G,7,OV,80,0,0,0,285,7,3,6,242,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/9/2014,10:18,11/9/2014 10:18,8:00:00,11/9/2014 18:18,,,32.35617,-118.53517,KW,RG,G,7,OV,80,0,0,0,285,7,3,4,7,RG,2,240,320,0.3,,,,,,,2,2,3,ND,Mn,,,,On,,On,,1,,,,,,,,,,,,
W,CalCOFI1411NH,11/9/2014,12:57,11/9/2014 12:57,8:00:00,11/9/2014 20:57,,,32.33483,-118.58650,KW,KW,G,7,PC,60,170,220,M,290,7,3,4,SH2,,,240,220,0.2,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,"Leaving station 93/45, Going to Line 93 Station 50.  Array deployed.  One observer on. Large Military ship"
W,CalCOFI1411NH,11/9/2014,13:07,11/9/2014 13:07,8:00:00,11/9/2014 21:07,,,32.31733,-118.60917,KW,AS,G,7,PC,70,170,240,M,290,7,3,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Two obervers on
W,CalCOFI1411NH,11/9/2014,14:21,11/9/2014 14:21,8:00:00,11/9/2014 22:21,,,32.20750,-118.82800,KW,KW,G,7,PC,40,200,230,M,290,7,3,4,,,,240,,,,,,,,,,,,,,,,,Off,6,On,,,,,,,,,,,,,,One observer on.  Array retrieval
W,CalCOFI1411NH,11/10/2014,6:30,11/10/2014 6:30,8:00:00,11/10/2014 14:30,,,31.46283,-120.35183,KW,RG,G,7,OV,100,0,0,0,300,6,2,4,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Begin day, no array, it's broken. In transit from line 93/70 to 93/80"
W,CalCOFI1411NH,11/10/2014,7:52,11/10/2014 7:52,8:00:00,11/10/2014 15:52,,,31.34517,-120.58633,KW,RG,G,7,OV,100,0,0,0,310,10,3,4,PINN2,KW,3,240,210,,160,,,,,,1,1,1,0,ZaCa,,,,ON,,ON,,2,,,,,,,,,,,,
W,CalCOFI1411NH,11/10/2014,9:34,11/10/2014 9:34,8:00:00,11/10/2014 17:34,,,31.20100,-120.87650,KW,RG,G,7,OV,100,0,0,0,310,10,3,4,8,KW,1,240,195,1.6,,,,,,,3,3,7,ND,UD,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1411NH,11/10/2014,11:59,11/10/2014 11:59,8:00:00,11/10/2014 19:59,,,31.16300,-120.96650,KW,RG,g,7,OV,100,0,0,0,310,8,3,4,,,,237,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Leaving line 93/80 going to line 93 station 90
W,CalCOFI1411NH,11/10/2014,13:22,11/10/2014 13:22,8:00:00,11/10/2014 21:22,,,31.04250,-121.20050,KW,RG,g,7,OV,100,0,0,0,310,8,3,4,9,RG,3,238,242,,120,,,,,,7,7,12,0,Dc,,,,On,,on,,1,5,,Yes,RG,60D,1495,1505,,,,,
W,CalCOFI1411NH,11/10/2014,13:47,11/10/2014 13:47,8:00:00,11/10/2014 21:47,,,31.00600,-121.27000,KW,AS,g,7,OV,100,0,0,0,305,10,3,4,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Observer AS switched with RG
W,CalCOFI1411NH,11/10/2014,14:36,11/10/2014 14:36,8:00:00,11/10/2014 22:36,,,30.94517,-121.39417,KW,RG,g,7,OV,100,0,0,0,290,10,3,4,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Back on observation
W,CalCOFI1411NH,11/10/2014,15:00,11/10/2014 15:00,8:00:00,11/10/2014 23:00,,,30.90933,-121.48550,KW,RG,f,7,OV,100,0,0,0,250,13,4,4,,,,235,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/11/2014,6:39,11/11/2014 6:39,8:00:00,11/11/2014 14:39,,,30.09517,-123.10300,AS,KW,g,7,OV,100,0,0,0,290,7,3,4,,,,244,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Begin Day- no array (broken). In transit to Line 93 Station 120 from 93/110
W,CalCOFI1411NH,11/11/2014,7:18,11/11/2014 7:18,8:00:00,11/11/2014 15:18,,,30.04150,-123.20467,AS,KW,g,7,OV,85,120,155,m,290,5,2,3,,,,244,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/11/2014,7:39,11/11/2014 7:39,8:00:00,11/11/2014 15:39,,,30.01167,-123.25483,AS,KW,g,7,OV,85,120,155,m,290,7,3,4,10,KW,1,240,260,0.2,,,,,,,5,4,7,1,ULW,,,,ON,,ON,,3,,,,,,,,,,,,"Stationary, recovering, maybe sperm whales-fin whales "
W,CalCOFI1411NH,11/11/2014,8:06,11/11/2014 8:06,8:00:00,11/11/2014 16:06,,,29.97700,-123.32433,AS,KW,p,0.7,HF,100,0,0,0,290,8,3,4,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Observers inside wheelhouse.
W,CalCOFI1411NH,11/11/2014,8:35,11/11/2014 8:35,8:00:00,11/11/2014 16:35,,,29.93950,-123.39600,AS,KW,p,0.7,LR,100,0,0,0,290,8,3,4,,,,240,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,Fish on! 
W,CalCOFI1411NH,11/11/2014,8:51,11/11/2014 8:51,8:00:00,11/11/2014 16:51,,,29.93067,-123.42067,AS,KW,p,0.7,LR,100,0,0,0,290,8,3,4,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"Ship back up to speed - still rainy, observing inside wheelhouse"
W,CalCOFI1411NH,11/11/2014,9:20,11/11/2014 9:20,8:00:00,11/11/2014 17:20,,,29.89550,-123.49550,AS,KW,f,1.5,LR,95,0,0,0,290,8,3,4,,,,247,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Observers back outside 
W,CalCOFI1411NH,11/11/2014,12:00,11/11/2014 12:00,8:00:00,11/11/2014 20:00,,,29.88133,-123.60100,RG,KW,g,6,PC,40,0,0,0,195,6,2,4,,,,325,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,Going North on non-standard offshore transect line to Line 90 Station 120 from Line 93 Station 120
W,CalCOFI1411NH,11/11/2014,12:22,11/11/2014 12:22,8:00:00,11/11/2014 20:22,,,29.93000,-123.63533,RG,KW,p,1,LR,100,0,0,0,195,5,2,4,,,,325,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,Observers inside wheelhouse during rain
W,CalCOFI1411NH,11/11/2014,12:45,11/11/2014 12:45,8:00:00,11/11/2014 20:45,,,29.98383,-123.67500,RG,KW,f,3,LR,70,0,0,0,195,5,2,4,,,,325,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,Observers back outside 
W,CalCOFI1411NH,11/11/2014,14:40,11/11/2014 14:40,8:00:00,11/11/2014 22:40,,,30.26767,-123.89000,RG,KW,g,6,CL,20,0,0,0,195,4,2,4,,,,325,,,,,,,,,,,,,,,,,on,,off ,2,,,,,,,,,,,,,
W,CalCOFI1411NH,11/11/2014,15:00,11/11/2014 15:00,8:00:00,11/11/2014 23:00,,,30.29350,-123.90850,RG,KW,g,7,PC,70,0,0,0,195,4,2,4,11,RG,1,325,255,0.5,,,,,,,45,35,60,ND,UD,,,,ON,,OFF ,2,2,8,,,,,,,,,,,
W,CalCOFI1411NH,11/12/2014,7:40,11/12/2014 7:40,8:00:00,11/12/2014 15:40,,,31.23034,-122.36698,KW,KW,G,7,OV,100,0,0,0,340,8,3,5,,,,58,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day.  No array - BROKEN! In transit from 90/100 going to 90/90. One observer on.
W,CalCOFI1411NH,11/12/2014,7:56,11/12/2014 7:56,8:00:00,11/12/2014 15:56,,,31.25388,-122.31984,KW,RG,G,7,OV,100,0,0,0,340,8,3,5,,,,58,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on
W,CalCOFI1411NH,11/12/2014,8:39,11/12/2014 8:39,8:00:00,11/12/2014 16:39,,,31.31778,-122.19335,KW,RG,G,7,OV,85,0,0,0,340,8,3,5,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/12/2014,9:42,11/12/2014 9:42,8:00:00,11/12/2014 17:42,,,31.41200,-122.00300,KW,KW,G,7,OV,85,0,0,0,340,8,3,5,,,,60,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on. Two buoys deployed
W,CalCOFI1411NH,11/12/2014,14:38,11/12/2014 14:38,8:00:00,11/12/2014 22:38,,,31.42733,-121.97267,KW,RG,G,7,OV,100,0,0,0,350,7,3,4,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"Leaving station 90/90, going to 90/80"
W,CalCOFI1411NH,11/12/2014,15:56,11/12/2014 15:56,8:00:00,11/12/2014 23:56,,,31.53633,-121.74967,KW,RG,G,7,OV,100,0,0,0,350,9,3,4,,,,62,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/13/2014,8:08,11/13/2014 8:08,8:00:00,11/13/2014 16:08,,,32.42900,-119.95883,RG,KW,G,7,OV,90,0,0,0,12,7,3,5,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Begin day.  No array.  Leaving station 90/60 going to station 90/53
W,CalCOFI1411NH,11/13/2014,8:34,11/13/2014 8:34,8:00:00,11/13/2014 16:34,,,32.46583,-119.87583,AS,KW,G,7,OV,90,0,0,0,12,7,3,4,,,,60,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,Slowed ship for fish on
W,CalCOFI1411NH,11/13/2014,9:19,11/13/2014 9:19,8:00:00,11/13/2014 17:19,,,32.51367,-119.70000,AS,KW,F,4,LR,100,0,0,0,12,7,3,4,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/13/2014,9:47,11/13/2014 9:47,8:00:00,11/13/2014 17:47,,,32.55367,-119.69217,AS,KW,P,1,LR,100,0,0,0,10,6,3,3,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/13/2014,10:37,11/13/2014 10:37,8:00:00,11/13/2014 18:37,,,32.62317,-119.54133,AS,KW,P,1.5,LR,100,0,0,0,330,6,3,3,,,,60,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,Fish on.  Slowed ship
W,CalCOFI1411NH,11/13/2014,10:43,11/13/2014 10:43,8:00:00,11/13/2014 18:43,,,32.62417,-119.53333,AS,KW,G,6,LR,100,0,0,0,320,6,3,3,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,One skipjack caught. Back up to speed
W,CalCOFI1411NH,11/13/2014,13:33,11/13/2014 13:33,8:00:00,11/13/2014 21:33,,,32.66970,-119.44960,RG,KW,P,1,LR,100,0,0,0,300,7,3,3,,,,62,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Leaving station 90/53. Going to 90/45
W,CalCOFI1411NH,11/13/2014,14:30,11/13/2014 14:30,8:00:00,11/13/2014 22:30,,,32.75517,-119.27650,RG,KW,F,3,LR,100,0,0,0,300,6,3,3,,,,62,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/13/2014,14:50,11/13/2014 14:50,8:00:00,11/13/2014 22:50,,,32.78933,-119.21067,RG,KW,F,3,LR,100,0,0,0,300,6,3,3,,,,60,,,,,,,,,,,,,,,,,off ,7,on,,,,,,,,,,,,,,Fish on.  Slowed ship
W,CalCOFI1411NH,11/13/2014,15:04,11/13/2014 15:04,8:00:00,11/13/2014 23:04,,,32.79433,-119.20017,RG,KW,F,4,LR,100,0,0,0,300,6,3,3,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Ship back up to speed
W,CalCOFI1411NH,11/13/2014,15:26,11/13/2014 15:26,8:00:00,11/13/2014 23:26,,,32.83167,-119.12383,RG,KW,F,4,LR,100,0,0,0,280,6,3,3,SH3,,,10,45,0.2,,,,,,,,,,,,,,,on,,off,6,,,,,,,,,,,,,Large Navy ship commanded us to go off course
W,CalCOFI1411NH,11/14/2014,6:14,11/14/2014 6:14,8:00:00,11/14/2014 14:14,,,33.28350,-118.18750,RG,KW,G,5,PC,45,0,0,0,240,5,3,3,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Begin day.  In transit to 90/30.  No array - Broken
W,CalCOFI1411NH,11/14/2014,7:03,11/14/2014 7:03,8:00:00,11/14/2014 15:03,,,33.36250,-118.04767,RG,KW,G,5,OV,90,0,0,0,240,4,2,2,12,KW,3,60,130,0.1,,,,,,,1,1,1,0,Mn,,,,on,,on,,8,,,,,,,,,,,,
W,CalCOFI1411NH,11/14/2014,7:22,11/14/2014 7:22,8:00:00,11/14/2014 15:22,,,33.39489,-117.99548,AS,RG,G,5,OV,70,108,133,SE,240,4,2,2,13,AS,1,63,54,5,,,,,,,11,9,14,ND,Dsp,,,,on,,on,,1,5,,,,,,,,,,,"Widely dispsersed group, probably long-beaked, very quiet"
W,CalCOFI1411NH,11/14/2014,10:00,11/14/2014 10:00,8:00:00,11/14/2014 18:00,,,33.38533,-117.91683,AS,KW,G,6,OV,80,0,0,0,270,5,2,2,,,,63,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Leaving station 90/30.  Going to 90/28
W,CalCOFI1411NH,11/14/2014,10:04,11/14/2014 10:04,8:00:00,11/14/2014 18:04,,,33.43933,-117.86933,RG,KW,G,6,OV,80,0,0,0,270,5,2,2,14,RG,3,63,50,,200,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Obstructed observations by birders trying to get photographs
W,CalCOFI1411NH,11/14/2014,10:39,11/14/2014 10:39,8:00:00,11/14/2014 18:39,,,33.45100,-117.76917,RG,KW,G,6,OV,80,0,0,0,270,5,2,2,,,,63,,,,,,,,,2,2,2,0,ZaCa,,,,on,,on,,,,,,,,,,,,,,Cumulative Zaca count within 50 miles of shore
W,CalCOFI1411NH,11/14/2014,12:59,11/14/2014 12:59,8:00:00,11/14/2014 20:59,,,33.49550,-117.75650,KW,KW,G,7,PC,35,180,230,SE,265,5,2,2,,,,295,,,,,,,,,,,,,,,,,off,7,off,1,,,,,,,,,,,,,Going to SCOOS 88.5/30.1 from 90/27.7.  One observer on. Fixing array.  Non-standard coastal transect
W,CalCOFI1411NH,11/14/2014,13:55,11/14/2014 13:55,8:00:00,11/14/2014 21:55,,,33.56717,-117.90917,KW,KW,G,7,CL,15,200,245,SE,255,7,3,2,,,,303,,,,,,,,,,,,,,,,,off,7,off,1,,,,,,,,,,,,,
W,CalCOFI1411NH,11/14/2014,15:35,11/14/2014 15:35,8:00:00,11/14/2014 23:35,,,33.72150,-118.10167,KW,RG,F,7,CL,10,220,290,SE,265,8,3,3,,,,260,,,,,,,,,,,,,,,,,on,,off,1,,,,,,,,,,,,,"Leaving SCOOS 88.5/30.1, going to SCOOS 86.8/32.5.  Very bad glare."
W,CalCOFI1411NH,11/15/2014,7:31,11/15/2014 7:31,8:00:00,11/15/2014 15:31,,,33.47500,-119.33950,KW,KW,p,7,OV,80,0,0,,290,17,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day; leaving station 87/45. Going to 87/50. Array deployed to test. One observer on
W,CalCOFI1411NH,11/15/2014,7:45,11/15/2014 7:45,8:00:00,11/15/2014 15:45,,,33.46067,-119.37717,KW,RG,P,7,OV,80,0,0,0,290,17,4,5,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Both observers on
W,CalCOFI1411NH,11/15/2014,7:56,11/15/2014 7:56,8:00:00,11/15/2014 15:56,,,33.44650,-119.40600,KW,RG,P,7,OV,80,0,0,0,290,17,4,5,15,KW,1,245,210,1,,,,,,,38,30,50,ND,Dc,,,,ON,,ON,,8,4,,YES,RG,70D,1511,1543,KW,40D,5525,5547,
W,CalCOFI1411NH,11/15/2014,8:47,11/15/2014 8:47,8:00:00,11/15/2014 16:47,,,33.37700,-119.55433,KW,RG,P,7,OV,80,0,0,0,290,19,5,5,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/15/2014,11:03,11/15/2014 11:03,8:00:00,11/15/2014 19:03,,,33.31633,-119.68400,AS,KW,P,7,CL,10,140,195,SE,290,20,5,6,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leave station 87/50. Going to 87/55. Array deployed. 
W,CalCOFI1411NH,11/15/2014,11:19,11/15/2014 11:19,8:00:00,11/15/2014 19:19,,,33.29483,-119.72750,AS,KW,P,7,CL,10,140,200,SE,290,20,5,6,16,KW,2,240,265,1.6,,,,,,,1,1,2,0,Mn,,,,ON,,ON,,1,38,,,,,,,,,,,Port observer almost zero visibility with glare and sea state
W,CalCOFI1411NH,11/15/2014,12:43,11/15/2014 12:43,8:00:00,11/15/2014 20:43,,,33.17667,-119.96283,AS,KW,P,7,CL,10,180,240,SE,290,21,5,6,17,KW,2,240,250,0.6,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,0,,,,,,,,,,,,
W,CalCOFI1411NH,11/15/2014,14:22,11/15/2014 14:22,8:00:00,11/15/2014 22:22,,,33.15117,-120.03800,KW,KW,UX,5,HZ,10,230,290,SE,310,26,6,8,,,,240,,,,,,,,,,,,,,,,,OFF,2A,ON,,,,,,,,,,,,,,Station terminated for bad weather. One observer on only for weather watch. Array deployed. Going to station 87/60
W,CalCOFI1411NH,11/15/2014,15:22,11/15/2014 15:22,8:00:00,11/15/2014 23:22,,,33.07750,-120.19383,KW,KW,UX,5,HZ,10,190,260,SE,315,30,6,10,18,KW,3,240,145,0.8,,,,,,,3,3,4,ND,ULW,,,,OFF,2A,ON,,0,,,,,,,,,,,,
W,CalCOFI1411NH,11/15/2014,15:46,11/15/2014 15:46,8:00:00,11/15/2014 23:46,,,33.05700,-120.22333,KW,KW,UX,5,HZ,10,190,260,SE,315,30,6,10,19,KW,3,240,250,0.5,,,,,,,2,1,2,ND,ULW,,,,OFF,2A,ON,,1,,,,,,,,,,,,Fin or Humpback whales
W,CalCOFI1411NH,11/15/2014,15:50,11/15/2014 15:50,8:00:00,11/15/2014 23:50,,,33.03900,-120.25033,KW,KW,UX,5,HZ,10,190,260,SE,315,30,6,10,20,KW,3,240,270,0.6,,,,,,,2,2,3,ND,ULW,,,,OFF,2A,ON,,1,,,,,,,,,,,,"2 separate whales, Fin, Humpback or Blue"
W,CalCOFI1411NH,11/15/2014,16:13,11/15/2014 16:13,8:00:00,11/16/2014 0:13,,,33.02033,-120.28350,KW,KW,UX,5,HZ,10,190,260,SE,315,30,6,10,21,KW,3,240,250,0.3,,,,,,,1,1,1,ND,ULW,,,,OFF,2A,ON,,1,,,,,,,,,,,,"Fin, Humpback or Blue"
W,CalCOFI1411NH,11/15/2014,16:41,11/15/2014 16:41,8:00:00,11/16/2014 0:41,,,32.98883,-120.34267,KW,KW,UX,5,HZ,10,190,260,SE,315,25,6,10,22,KW,3,240,210,0.3,,,,,,,1,1,1,ND,ULW,,,,OFF,2A,ON,,1,,,,,,,,,,,,Feel like it was most like a Fin whale
W,CalCOFI1411NH,11/16/2014,6:35,11/16/2014 6:35,8:00:00,11/16/2014 14:35,,,32.35583,-121.72883,KW,AS,P,6,CL,12,0,0,0,10,20,5,7,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"Begin day.  Array deployed. Leaving 87/80, going to 87/90."
W,CalCOFI1411NH,11/16/2014,10:26,11/16/2014 10:26,8:00:00,11/16/2014 18:26,,,32.01200,-122.34800,KW,AS,P,6,CL,18,0,0,0,10,20,4,5,24,AS,1,240,280,4.5,,,,,,,16,12,26,ND,Dsp,,,,on,,on,,2,,,,,,,,,,,,
W,CalCOFI1411NH,11/16/2014,12:43,11/16/2014 12:43,8:00:00,11/16/2014 20:43,,,32.00683,-122.40450,RG,KW,F,7,CL,20,190,215,SE,15,17,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Leaving 87/90.  Going to 87/100.  Array deployed
W,CalCOFI1411NH,11/16/2014,14:05,11/16/2014 14:05,8:00:00,11/16/2014 22:05,,,31.88591,-122.63465,RG,KW,G,7,PC,35,200,250,SE,15,14,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/16/2014,14:35,11/16/2014 14:35,8:00:00,11/16/2014 22:35,,,31.83867,-122.72800,RG,KW,G,7,PC,50,200,250,SE,15,14,4,5,25,KW,3,240,265,0.8,,,,,,,5,3,7,ND,Gg,,,,on,,on,,1,,,,,,,,,,,,
W,CalCOFI1411NH,11/16/2014,15:52,11/16/2014 15:52,8:00:00,11/16/2014 23:52,,,31.72067,-122.94117,RG,KW,G,7,PC,30,230,260,SE,15,12,3,5,240,,,,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/17/2014,6:30,11/17/2014 6:30,8:00:00,11/17/2014 14:30,,,32.00080,-124.00930,AS,KW,G,7,CL,20,0,0,0,35,8,3,4,,,,58,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Begin day.  In transit from 83/110 to 83/100.  Array deployed.
W,CalCOFI1411NH,11/17/2014,7:36,11/17/2014 7:36,8:00:00,11/17/2014 15:36,,,32.09300,-123.81310,AS,KW,G,7,HZ,45,90,130,SE,35,8,3,4,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1411NH,11/17/2014,8:15,11/17/2014 8:15,8:00:00,11/17/2014 16:15,,,32.14683,-123.69750,AS,KW,G,7,HZ,80,100,125,M,35,8,3,4,,,,60,,,,,,,,,,,,,,,,,on,,off,7,,,,,,,,,,,,,Slowed ship speed for fish on.
W,CalCOFI1411NH,11/17/2014,11:27,11/17/2014 11:27,8:00:00,11/17/2014 19:27,,,32.26350,-123.45667,RG,KW,G,7,PC,60,0,0,0,45,4,2,3,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Leave station 83/100.  To station 83/90.  Array deployed.  Navy sonar has been going since the beginning of the day (6:30).
W,CalCOFI1411NH,11/17/2014,12:10,11/17/2014 12:10,8:00:00,11/17/2014 20:10,,,32.35600,-123.26783,RG,KW,G,7,PC,70,0,0,0,45,4,2,3,26,KW,1,60,95,1.6,,,,,,,19,17,28,ND,Dsp,,,,on,,on,,2,8,,,,,,,,,,,Most likely Dd
